Name_submitted,Accepted_name,Order,Matrix_name,Major Clade,Sample_Number,Sample_ID,Sample,Leaf Side,solidity8,wl_ratio
Chloranthus_sp.,Chloranthus,Chloranthales,Chloranthus_holostegius,early_diverging_angiosperms,gp15-045-7,,gp15-045,adaxial,0.18804070622728175,0.8748401652899163
Chloranthus_sp.,Chloranthus,Chloranthales,Chloranthus_holostegius,early_diverging_angiosperms,gp15-045-8,,gp15-045,adaxial,0.19456620944601732,0.5696048299977674
Chloranthus_sp.,Chloranthus,Chloranthales,Chloranthus_holostegius,early_diverging_angiosperms,gp15-045-9,,gp15-045,adaxial,0.1122063285771871,0.5847300985008553
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-1,,gp15-046,adaxial,0.3068773452599583,0.865204143870961
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-10,,gp15-046,adaxial,0.2889714715457969,0.6544430495379637
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-11,,gp15-046,adaxial,0.2376509552302885,0.7421733193667683
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-12,,gp15-046,adaxial,0.27046796364872605,0.9119425894076373
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-13,,gp15-046,adaxial,0.29911209773231556,0.6504882152718613
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-14,,gp15-046,adaxial,0.17543547668754772,0.760396992617236
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-15,,gp15-046,adaxial,0.15952989834730155,0.7107601654824992
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-16,,gp15-046,adaxial,0.2120352550547729,0.6700837867857773
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-17,,gp15-046,adaxial,0.2521123672510074,0.6105986463020773
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-18,,gp15-046,adaxial,0.3744968333978415,0.848992894250571
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-19,,gp15-046,adaxial,0.26253589171049185,0.789433118567657
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-2,,gp15-046,adaxial,0.1467469858506395,0.5403038916083318
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-20,,gp15-046,adaxial,0.2994673704565083,0.7321405960152497
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-21,,gp15-046,adaxial,0.25471017227942655,0.832186942831547
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-22,,gp15-046,adaxial,0.12828349532158154,0.8282816808430824
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-23,,gp15-046,adaxial,0.20586388156613916,0.6707105066035431
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-24,,gp15-046,adaxial,0.3275115603357163,0.7627545975893573
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-25,,gp15-046,adaxial,0.04153289136350344,0.5691233881389647
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-26,,gp15-046,adaxial,0.2988635347546374,0.8938672973959829
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-27,,gp15-046,adaxial,0.3884453588773454,0.8847676752168564
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-28,,gp15-046,adaxial,0.26325214762091004,0.8628363409509212
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-29,,gp15-046,adaxial,0.2934229181175339,0.7527478251117828
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-3,,gp15-046,adaxial,0.43520068304367104,0.8613577445885542
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-30,,gp15-046,adaxial,0.3493475685288889,0.5498333355471464
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-4,,gp15-046,adaxial,0.38112002423752883,0.6794812301590879
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-5,,gp15-046,adaxial,0.3303111357550137,0.7883183511758334
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-6,,gp15-046,adaxial,0.3519793339111296,0.6963738502188477
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-7,,gp15-046,adaxial,0.2237980395273833,0.4835517684081758
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-8,,gp15-046,adaxial,0.34130240304660625,0.7061282859793694
Brugmansia suaveolens,Brugmansia suaveolens,Solanales,Brugmansia_suaveolens,eudicots,gp15-046-9,,gp15-046,adaxial,0.34386933655300733,0.5644959947322289
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-1,,gp15-047,adaxial,0.022503364955536106,0.5523199765557308
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-10,,gp15-047,adaxial,0.011296164599532008,0.593505750609422
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-11,,gp15-047,adaxial,0.09442580620233153,0.5934932811082148
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-12,,gp15-047,adaxial,0.08458852583267627,0.6190602195695499
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-13,,gp15-047,adaxial,0.13025174854378735,0.5439234408413739
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-14,,gp15-047,adaxial,0.11729885043494483,0.551312707546126
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-15,,gp15-047,adaxial,0.16774308305426422,0.5329320951083568
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-16,,gp15-047,adaxial,0.026375420254384545,0.4454569668173678
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-17,,gp15-047,adaxial,0.23107135357885716,0.3790921411005293
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-18,,gp15-047,adaxial,0.04921858674451832,0.44294499883238636
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-19,,gp15-047,adaxial,0.07257359390589219,0.5757947863264478
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-2,,gp15-047,adaxial,0.013352910132315123,0.6375931093098386
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-20,,gp15-047,adaxial,0.018783418196760257,0.5895599907909367
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-21,,gp15-047,adaxial,0.15808633419296095,0.4920368735583568
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-22,,gp15-047,adaxial,0.1491079354725243,0.6482588755629795
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-23,,gp15-047,adaxial,0.008694377804667601,0.45342386924874645
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-24,,gp15-047,adaxial,0.031214690034297166,0.6965848098877527
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-25,,gp15-047,adaxial,0.08936552779037096,0.554455733499503
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-26,,gp15-047,adaxial,0.10876922813506924,0.4727672917980916
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-27,,gp15-047,adaxial,0.03227535092833905,0.316160330365578
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-28,,gp15-047,adaxial,0.01885164711727192,0.3450318103155706
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-29,,gp15-047,adaxial,0.12314712966014525,0.6415815340330343
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-3,,gp15-047,adaxial,0.01881508761798484,0.6607710283309167
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-30,,gp15-047,adaxial,0.16658337042699417,0.6982197565126405
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-4,,gp15-047,adaxial,0.008390351920683808,0.42674504563670546
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-5,,gp15-047,adaxial,0.0090830243118083,0.516175519893074
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-6,,gp15-047,adaxial,0.029923024865413907,0.5786772208196765
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-7,,gp15-047,adaxial,0.010379083694893402,0.7541767954242742
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-8,,gp15-047,adaxial,0.01823902226893549,0.5209858223804844
Ilex_paraguariensis,Ilex_paraguariensis,Aquifoliales,Ilex_paraguariensis,eudicots,gp15-047-9,,gp15-047,adaxial,0.02986043607201217,0.6759636380287
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-1,,gp15-048,adaxial,0.3057975220594279,0.9371300809860293
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-10,,gp15-048,adaxial,0.30030322926566844,0.8709539851584441
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-11,,gp15-048,adaxial,0.10217642593918493,0.45957730579597916
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-12,,gp15-048,adaxial,0.33567504582848395,0.6083517773713515
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-13,,gp15-048,adaxial,0.42580129777736503,0.8375303979530068
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-14,,gp15-048,adaxial,0.21779765590702263,0.6625629749679819
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-15,,gp15-048,adaxial,0.42178077737586517,0.86326080171434
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-16,,gp15-048,adaxial,0.21239846082975591,0.4783162281946673
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-17,,gp15-048,adaxial,0.3103723494381475,0.6063014932385491
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-18,,gp15-048,adaxial,0.17062521503893005,0.6758809699842759
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-19,,gp15-048,adaxial,0.308229794978374,0.6701719829469456
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-2,,gp15-048,adaxial,0.34725067468972,0.744887173623828
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-20,,gp15-048,adaxial,0.17383382558527977,0.5595977581989063
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-21,,gp15-048,adaxial,0.49079971350090734,0.5885759371648899
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-22,,gp15-048,adaxial,0.24612385333122552,0.8045757038825032
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-23,,gp15-048,adaxial,0.12658818622778661,0.5658833366828167
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-24,,gp15-048,adaxial,0.10132980670660804,0.5896504141229124
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-25,,gp15-048,adaxial,0.09580533570252192,0.5762255131947172
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-26,,gp15-048,adaxial,0.5787061010571172,0.4029588994344944
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-27,,gp15-048,adaxial,0.20809278766652348,0.6345167198380748
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-28,,gp15-048,adaxial,0.4597289543230447,0.4466777348387662
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-29,,gp15-048,adaxial,0.22788410496933592,0.47640362108287015
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-3,,gp15-048,adaxial,0.3247679419118227,0.5192789304642448
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-30,,gp15-048,adaxial,0.16064998404543754,0.4992011615020729
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-4,,gp15-048,adaxial,0.45771179668377865,0.4146529341767057
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-5,,gp15-048,adaxial,0.03541138861246235,0.4251774634868484
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-6,,gp15-048,adaxial,0.26700836865258365,0.6273770086119422
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-7,,gp15-048,adaxial,0.14800388082947638,0.587692466529884
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-8,,gp15-048,adaxial,0.31832373744689724,0.5062647109723908
Dioscorea_bulbifera,Dioscorea_bulbifera,Dioscoreales,Dioscorea_bulbifera,monocots,gp15-048-9,,gp15-048,adaxial,0.1288313817631286,0.848921288193911
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-1,,gp15-049,adaxial,0.41039027189221344,0.7562833516896491
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-10,,gp15-049,adaxial,0.40516987100976615,0.4885407420374099
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-11,,gp15-049,adaxial,0.49127950342089677,0.6650427746974898
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-12,,gp15-049,adaxial,0.3559143179799102,0.5461678744866232
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-13,,gp15-049,adaxial,0.8497920362244886,0.861323463398635
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-14,,gp15-049,adaxial,0.18412005998696476,0.642842919000635
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-15,,gp15-049,adaxial,0.6783455471524917,0.45826731824450917
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-16,,gp15-049,adaxial,0.4288336441675667,0.8220100936814341
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-17,,gp15-049,adaxial,0.8902547102359745,0.6946561189532311
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-18,,gp15-049,adaxial,0.7214841556691074,0.8457184689421952
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-19,,gp15-049,adaxial,0.646847396101959,0.7273388769502349
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-2,,gp15-049,adaxial,0.6348691457852392,0.5925218896022806
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-20,,gp15-049,adaxial,0.5061731374099174,0.8820815089400401
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-21,,gp15-049,adaxial,0.3752699617556197,0.8058155478714814
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-22,,gp15-049,adaxial,0.4246372112306801,0.8548926257799081
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-23,,gp15-049,adaxial,0.8301012120454477,0.7581675432385994
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-24,,gp15-049,adaxial,0.6582862306694811,0.6365505555916855
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-25,,gp15-049,adaxial,0.41089647718163064,0.613151416039239
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-26,,gp15-049,adaxial,0.43253209654960745,0.6047150345692242
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-27,,gp15-049,adaxial,0.4477620490447366,0.4816870945453825
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-28,,gp15-049,adaxial,0.5073015635172115,0.7248183303717503
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-29,,gp15-049,adaxial,0.7555153680808522,1.0120962166958951
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-3,,gp15-049,adaxial,0.34746689406644793,0.7823139502685338
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-30,,gp15-049,adaxial,0.41951346596172157,0.851050554805395
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-4,,gp15-049,adaxial,0.4787163763971618,0.5710264251932108
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-5,,gp15-049,adaxial,0.11471845241091527,0.5060487439657247
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-6,,gp15-049,adaxial,0.6419879604841652,0.6590529418068501
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-7,,gp15-049,adaxial,0.40153323923755463,0.6749581608205663
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-8,,gp15-049,adaxial,0.5850729565866989,0.883616651213144
Ceiba_pentandra,Ceiba_pentandra,Malvales,Ceiba_pentandra,eudicots,gp15-049-9,,gp15-049,adaxial,0.6364846879501609,0.7444698454914468
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-1,,gp15-050,adaxial,0.2833733898826494,0.3588873677198615
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-10,,gp15-050,adaxial,0.13928006733615542,0.6034018381229267
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-11,,gp15-050,adaxial,0.19700672384587375,0.519293693390025
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-12,,gp15-050,adaxial,0.025230411644449134,0.7546244841288667
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-13,,gp15-050,adaxial,0.30322516894688256,0.9277055926557838
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-14,,gp15-050,adaxial,0.0801980391809059,0.6202764166294914
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-15,,gp15-050,adaxial,0.08904554020785925,0.8625417984784363
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-16,,gp15-050,adaxial,0.06891500171036691,0.7049558418735524
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-17,,gp15-050,adaxial,0.013266406066435865,0.6722523208960092
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-18,,gp15-050,adaxial,0.09397231071058526,0.5418919450854331
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-19,,gp15-050,adaxial,0.23260997042771392,0.3734196970084259
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-2,,gp15-050,adaxial,0.23691887062719494,0.48935259264508135
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-20,,gp15-050,adaxial,0.13658117421076993,0.5191326444404899
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-21,,gp15-050,adaxial,0.06990980617834791,0.49320937735011755
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-22,,gp15-050,adaxial,0.0341285909982506,0.8869695595932288
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-23,,gp15-050,adaxial,0.14860507258662173,0.4234909394494157
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-24,,gp15-050,adaxial,0.06119684275045973,0.22270492816662635
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-25,,gp15-050,adaxial,0.3790568053646403,0.6102739561911417
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-26,,gp15-050,adaxial,0.3633345480187476,0.7343749639466212
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-27,,gp15-050,adaxial,0.3070712514875226,0.9144580715410789
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-28,,gp15-050,adaxial,0.06633463834042613,0.4975397084417792
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-29,,gp15-050,adaxial,0.08581248126692553,0.46478361318958067
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-3,,gp15-050,adaxial,0.0560638571485576,0.4629459844894663
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-30,,gp15-050,adaxial,0.14963866373862764,0.7123855661819222
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-4,,gp15-050,adaxial,0.08794505148142935,0.502523443109685
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-5,,gp15-050,adaxial,0.02339935924091306,0.6056623474045455
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-6,,gp15-050,adaxial,0.12411559667933353,0.684655453479591
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-7,,gp15-050,adaxial,0.23468742081797564,0.5511241977815253
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-8,,gp15-050,adaxial,0.25970948823535533,0.4899620521152111
Fagraea_berteriana,Fagraea_berteroana,Gentianales,Fagraea_berteroana,eudicots,gp15-050-9,,gp15-050,adaxial,0.17104756677777638,0.8796442310635284
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-1,,gp15-051,adaxial,0.49957513062838577,0.6738619800662906
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-10,,gp15-051,adaxial,0.7420918286730819,0.6613987202029638
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-11,,gp15-051,adaxial,0.5399369794208906,0.7190464341845172
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-12,,gp15-051,adaxial,0.3845114274672292,0.41318272285479646
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-13,,gp15-051,adaxial,0.645227084737867,0.7002269955946078
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-14,,gp15-051,adaxial,0.47339111334944306,0.5538338924113277
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-15,,gp15-051,adaxial,0.7815124973117779,0.48586401402632406
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-16,,gp15-051,adaxial,0.6825057834603092,0.6794260207382837
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-17,,gp15-051,adaxial,0.3681045103256943,0.425034065209237
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-18,,gp15-051,adaxial,0.5685638069044175,0.6221133485751946
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-19,,gp15-051,adaxial,0.4686690921373015,0.4714924095483356
Murraya_koenigii,Murraya_koenigii,Sapindales,Murraya_koenigii,eudicots,gp15-051-2,,gp15-051,adaxial,0.5213032371973191,0.7093866643314094
